cancel	dept_code	dept_group	week_section1	week_section2	week_section3	week_section4	authorize_p	authorize_r	brief_eng	dept_chiabbr	not_choose	course_code	percentage	full_flag	limit	selfTeach	credit	intensive	fillcounter	for_query	acadm_year	course_kind	selfTeachName	send_time	eng_name	course_group	exp_hours	serial_no	status	emi	counter_exceptAuth	rt	gender_restrict	eng_teach	classes	dept_engfull	restrict	school_avg	umd	authorize_using	dept_group_name	course_avg	teacher	class_name	time_inf	chn_name	form_s_name	moocs_teach	hours	form_s	tname	counter	deleteQ	option_code	tcode	scoreEnt	iCounter	limit_count_h	comment	acadm_term	generalCore	programs
	EM08						10	0.33		資教所（碩）		ICC0089			0		3.0				115	半			Knowledge Management and e-Learning			0466			0	N			8		◎課程開放上修			0			梁至中	碩博	三 6-8 和平 教室自排	知識管理與數位學習						0		選				30	教1011	2		
	EM08						10	0.33		資教所（碩）		ICC0092			0		3.0				115	半			Information Technology Innovation Diffusion </br>[ Program: The Inter-disciplinary Program of Cultivating Seniors Service Talent in Community ]			0467			0	N			8		◎課程開放上修			0			陳明溥	碩博	二 7-9 和平 教室自排	資訊科技創新推廣 </br>[ 學分學程：社區高齡者服務人才培力學分學程 ]						0		選				30	教1011	2		ZU98
	EM08						10	0.33		資教所（碩）		ICC8004			0		3.0				115	半			Digital Learning and Digital Storytelling </br>[ Program: The Inter-disciplinary Program of Cultivating Seniors Service Talent in Community ]			0468			0	N			8		◎課程開放上修			0			陳志洪	碩博	四 3-5 和平 教室自排	數位學習與數位敘事 </br>[ 學分學程：社區高齡者服務人才培力學分學程 ]						0		選				30	教1011	2		ZU98
	EM08						10	0.33		資教所（碩）		ICC8006			0		3.0				115	半			Information Literacy			0469			0	N			8		◎課程開放上修			0			蔡孟蓉	碩博	五 6-8 和平 教室自排	資訊素養						0		選				30	教1011	2		
	EM08						10	0.33		資教所（碩）		ICC8008			0		3.0				115	半			Introduction to Artificial Intelligence with Practical Implementation			0470			0	N			8		◎課程開放上修			0			未定	碩博	五 10-B 和平 無可用教室	人工智慧概論與實作						0		選				30	無教室可用（電腦教室）	2		
	EM08						10	0.33		資教所（碩）		ICC8009			0		3.0				115	半			Applications of Artificial Intelligence in Education			0471			0	N			8		◎課程開放上修			0			楊鎮華	碩博	四 10-B 和平 教室自排	人工智慧在教育上之應用						0		選				30	教1011	2		
	EM09						10	0.33		特教系（碩）		SPM0055			5		2.0				115	半			Theoretical Foundations of Special Education: Psychology			0472			0	N					◎課程開放上修			0			王曉嵐		二 1-2 和平 特230	特殊教育理論基礎：心理學						0		選				30		2		
	EM09						10	0.33		特教系（碩）		SPC0019			2		3.0				115	半			Special Topics on Autism			0473			0	N			8		◎課程不開放上修			0			王慧婷	碩博	三 2-4 和平 特230	自閉症專題研究						0		選				30		2		
	EM09						10	0.33		特教系（碩）		SPC0053			0		2.0				115	半			Special Topics on Leadership Training			0474			0	N			8		◎課程不開放上修			0			潘裕豐	碩博	四 6-7 和平 特203	領導才能訓練專題研究						0		選				30		2		
	EM09						10	0.33		特教系（碩）		SPC0060			5		1.0				115	半			Seminar on Special Education (II)			0475			0	N			8		◎課程開放上修			0			王慧婷	碩博	二 3 和平 特114視聽室	特殊教育專題討論（二）						0		必				30		2		
	EM09						10	0.33		特教系（碩）		SPC0061			3		2.0				115	半			Special Topics on Early  Intervention			0476			0	N			8		◎課程不開放上修			0			王曉嵐	碩博	一 9-10 和平 特230	早期介入專題研究						0		選				30		2		
	EM09						10	0.33		特教系（碩）		SPC0073			0		3.0				115	半			Special Topics on Creativity			0477			0	N			8		◎課程不開放上修			0			潘裕豐	碩博	三 2-4 和平 特203	創造力專題研究						0		選				30		2		
	EM09						10	0.20		特教系（碩）		SPC0077			0		3.0				115	半			Special Topics on Education and Rehabilitation for Individuals with Hearing Impairments			0478			0	N			8		◎課程開放上修			0			劉秀丹	碩博	二 6-8 和平 特204	聽覺障礙教育與復健專題研究						0		選				50		2		
	EM09						10	0.33		特教系（碩）		SPC0083			5		3.0				115	半			Special Topics on Technology for Special Education			0479			0	N		是	8		◎課程開放上修			0			佘永吉	碩博	二 8-10 和平 特230	特殊教育科技專題研究						0		選				30		2		
	EM09						3	0.06		特教系（碩）		SPC8001			0		2.0				115	半			Independent Study for the Gifted and Talented Students			0480			0	N			8		◎課程開放上修			0			未定	碩博	一 9-10 和平 特203	資優學生獨立研究論題						0		選				50	授課教師：李乙明。	2		
	EM09						10	0.33		特教系（碩）		SPC8014			0		3.0				115	半			Special Topics on Inclusion			0481			0	N		是	8		◎課程開放上修			0			邱春瑜	碩博	五 1-3 和平 特230	融合教育專題研究						0		必				30		2		
	EM09						10	0.33		特教系（碩）		SPC8015			0		3.0				115	半			Research Methods in Special Education			0482			0	N			8		◎課程不開放上修			0			姜義村 未定	碩博	一 2-4 和平 特230	特殊教育研究法						0		必				30	授課教師：姜義村2小時、徐一騰1小時。	2		
	EM09						10	0.33		特教系（碩）		SPC8018			0		3.0				115	半			Special Topics on Special Education			0483			0	N		是	8		◎課程不開放上修			0			廖靜宜	碩博	三 6-8 和平 特204	特殊教育專題研究						0		選				30		2		
	EM09						10	0.33		特教系（碩）		SPC8023			0		3.0				115	半			Multiculturalism in Special Education			0484			0	N			8		◎課程開放上修			0			廖靜宜	碩博	四 2-4 和平 特230	多元文化觀點下的特殊教育						0		選				30		2		
	EM15						10	0.33		圖資所（碩）		ISM0210			3		3.0				115	半			Research Methods in Social Sciences			0485			0	N					◎課程開放上修			0			成維寧		五 6-8 和平 教室自排	社會科學研究法						0		必				30	教1026	2		
	EM15						10	0.33		圖資所（碩）		ISM0637			0		3.0				115	半			Design and Development of Knowledge Services			0486			0	N					◎限本系(含雙主修)修習 ◎課程不開放上修			0			邱銘心		一 6-8 和平 教室自排	知識服務設計與實務						0		選				30	教1026    限圖資所學生選修	2		
	EM15						10	0.33		圖資所（碩）		ISM0800			3		3.0				115	半			Principles and Applications of Information Retrieval			0487			0	N					◎課程開放上修			0			曾元顯		四 7-9 和平 教室自排	資訊檢索原理與應用						0		選				30	教1004	2		
	EM15						10	0.33		圖資所（碩）		ISC8002			3		3.0				115	半			Studies in Health Information and Service </br>[ Program: The Inter-disciplinary Program of Cultivating Seniors Service Talent in Community ]			0488			0	N		是	8		◎課程開放上修			0			邱銘心	碩博	一 2-4 和平 教室自排	健康資訊服務研究 </br>[ 學分學程：社區高齡者服務人才培力學分學程 ]						0		選				30	教1004	2		ZU98
	EM15						10	0.33		圖資所（碩）		ISC8004			3		3.0				115	半			Special Topics on Data Mining Techniques and Applications			0489			0	N			8		◎課程開放上修			0			吳怡瑾	碩博	五 2-4 和平 教室自排	資料探勘技術與應用專題研究						0		選				30	教1004	2		
	EM15						10	0.33		圖資所（碩）		ISC8007			3		3.0				115	半			Artificial Intelligence in Digital Humanities			0490			0	N			8		◎課程開放上修			0			曾元顯	碩博	五 7-9 和平 教室自排	數位人文的人工智慧						0		選				30	教1004	2		
	EM15						10	0.33		圖資所（碩）		ISC8012			1		3.0				115	半			Research Data Management and Service			0491			0	N			8		◎課程開放上修			0			陳亞寧	碩博	二 2-4 和平 教室自排	研究資料管理與服務						0		選				30	教1004	2		
	EM15						10	0.33		圖資所（碩）		ISC8016			3		3.0				115	半			Studies in Information Behavior			0492			0	N			8		◎課程開放上修			0			成維寧	碩博	三 7-9 和平 教室自排	資訊行為研究						0		選				30	教1004	2		
	EM16						10	0.33		教政所（碩）		EPM0004			0		3.0				115	半			Studies in Educational Policy			0493			0	N					◎課程不開放上修			0			黃乃熒		三 6-8 和平 無可用教室	教育政策研究						0		必				30		2		
	EM16						10	0.33		教政所（碩）		EPM0017			0		3.0				115	半			Studies in School Management			0494			0	N					◎課程不開放上修			0			陳玉娟		四 2-4 和平 無可用教室	學校經營與管理研究						0		選				30		2		
	EM16						10	0.33		教政所（碩）		EPM0060			0		3.0				115	半			Studies in the New Issues of Educational Administration			0495			0	N					◎課程不開放上修			0			林子斌		五 6-8 和平 無可用教室	教育行政新興議題研究						0		選				30		2		
	EM16						10	0.33		教政所（碩）		EPM0079			0		3.0				115	半			Study on Changes of Educational Organization and Teacher Leadership			0496			0	N					◎課程不開放上修			0			陳佩英		四 6-8 和平 無可用教室	教育組織變革與教師領導研究						0		選				30		2		
	EM17						10	0.33		復諮高齡所（碩）		RCM0004			5		3.0				115	半			Special Topics in Assistive Technology			0497			0	N					◎課程開放上修			0			佘永吉		四 6-8 和平 特204	輔助性科技專題研究						0		選				30		2		
	EM17						10	0.33		復諮高齡所（碩）		RCM0008			0		3.0				115	半			Behavioral Science Research Method			0498			0	N					◎課程開放上修			0			張千惠		二 6-8 和平 特203	行為科學研究法						0		必				30		2		
	EM17						10	0.33		復諮高齡所（碩）		RCM0009			2		3.0				115	半			Special Topic in Vocational Assessment for Persons with Disabilities			0499			0	N					◎課程開放上修			0			吳亭芳		一 2-4 和平 特204	職業輔導評量專題研究						0		選				30		2		
	EM17						10	0.33		復諮高齡所（碩）		RCM0054			0		1.0				115	半			Research Practicum in Rehabilitation Counseling (II)			0500			0	N					◎課程開放上修			0			陳貞夙		四 3 和平 特204	復健諮商研究實務（二）						0		選				30		2		
	EM17						10	0.33		復諮高齡所（碩）		RCM0061			0		4.0				115	半			Practicum in Rehabilitation Counseling			0501			0	N					◎課程開放上修			0			吳亭芳		五 1-4 和平 特204, 五 6-9 和平 特204	復健諮商實習						0		必				30		2		
	EM17						10	0.20		復諮高齡所（碩）		RCM0063			0		3.0				115	半			Special Topic in Gerontological Wellbeing			0502			0	N					◎課程開放上修			0			姜義村		一 6-8 和平 特203	高齡福祉專題研究						0		必				50		2		
	EU						10	0.20		師培學院		00UE001			0		2.0				115	半			Introduction to Education </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	A		0503			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			葉坤靈		二 6-7 和平 無可用教室	教育概論（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE001			0		2.0				115	半			Introduction to Education </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	B		0504			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			葉坤靈		二 8-9 和平 無可用教室	教育概論（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE001			0		2.0				115	半			Introduction to Education </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	C		0505			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			劉蔚之		五 3-4 和平 無可用教室	教育概論（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE002			0		2.0				115	半			Educational Psychology </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	A		0506			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			顏妙璇		二 3-4 公館 無可用教室	教育心理學（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE002			0		2.0				115	半			Educational Psychology </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	B		0507			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			未定		一 3-4 和平 無可用教室	教育心理學（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE002			0		2.0				115	半			Educational Psychology </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	C		0508			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			未定		一 6-7 和平 無可用教室	教育心理學（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE002			0		2.0				115	半			Educational Psychology </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	D		0509			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			未定		一 8-9 和平 無可用教室	教育心理學（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE002			0		2.0				115	半			Educational Psychology </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	E		0510			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			未定		四 9-10 和平 無可用教室	教育心理學（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE002			0		2.0				115	半			Educational Psychology </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	F		0511			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			未定		五 9-10 和平 無可用教室	教育心理學（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE003			0		2.0				115	半			Philosophy of Education </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	A		0512			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			陳伊琳		一 3-4 和平 無可用教室	教育哲學（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE003			0		2.0				115	半			Philosophy of Education </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	B		0513			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			陳伊琳		一 8-9 和平 無可用教室	教育哲學（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE003			0		2.0				115	半			Philosophy of Education </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	C		0514			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			洪仁進		一 6-7 和平 無可用教室	教育哲學（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE003			0		2.0				115	半			Philosophy of Education </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	D		0515			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			葉坤靈		三 8-9 和平 無可用教室	教育哲學（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE003			0		2.0				115	半			Philosophy of Education </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	E		0516			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			林秀珍		二 3-4 和平 無可用教室	教育哲學（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE004			0		2.0				115	半			Sociology of Education	A		0517			0	N					◎限 一階生 二階生 教育學程生 幼教師資生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			未定		三 A-B 和平 無可用教室	教育社會學（教）						0		選				50		2		
	EU						10	0.20		師培學院		00UE004			0		2.0				115	半			Sociology of Education	B		0518			0	N					◎限 一階生 二階生 教育學程生 幼教師資生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			未定		五 A-B 和平 無可用教室	教育社會學（教）						0		選				50		2		
	EU						10	0.20		師培學院		00UE004			0		2.0				115	半			Sociology of Education	C		0519			0	N					◎限 一階生 二階生 教育學程生 幼教師資生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			鄭英傑		二 6-7 和平 無可用教室	教育社會學（教）						0		選				50		2		
	EU						10	0.20		師培學院		00UE005			0		2.0				115	半			Principles of Instruction </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	A		0520			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 可修			0			未定		一 10-A 和平 無可用教室	教學原理（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE005			0		2.0				115	半			Principles of Instruction </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	B		0521			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 可修			0			吳柏菱		一 3-4 和平 無可用教室	教學原理（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE005			0		2.0				115	半			Principles of Instruction </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	C		0522			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 可修			0			王力億		四 1-2 和平 無可用教室	教學原理（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE005			0		2.0				115	半			Principles of Instruction </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	D		0523			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 可修			0			王力億		四 3-4 和平 無可用教室	教學原理（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE006			0		2.0				115	半			Classroom Management	A		0524			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 可修			0			張民杰		四 6-7 公館 無可用教室	班級經營（教）						0		選				50		2		
	EU						10	0.20		師培學院		00UE006			0		2.0				115	半			Classroom Management	B		0525			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 可修			0			未定		一 9-10 和平 無可用教室	班級經營（教）						0		選				50		2		
	EU						10	0.20		師培學院		00UE006			0		2.0				115	半			Classroom Management	C		0526			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 可修			0			未定		一 A-B 和平 無可用教室	班級經營（教）						0		選				50		2		
	EU						10	0.20		師培學院		00UE006			0		2.0				115	半			Classroom Management	D		0527			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 可修			0			未定		一 6-7 公館 無可用教室	班級經營（教）						0		選				50		2		
	EU						10	0.20		師培學院		00UE008			0		2.0				115	半			Principle and Practice of Guidance </br>[ Program: The Inter-disciplinary Program of Cultivating Seniors Service Talent in Community ]	A		0528			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 可修			0			吳淑禎		一 3-4 和平 無可用教室	輔導原理與實務（教） </br>[ 學分學程：社區高齡者服務人才培力學分學程 ]						0		選				50		2		ZU98
	EU						10	0.20		師培學院		00UE008			0		2.0				115	半			Principle and Practice of Guidance </br>[ Program: The Inter-disciplinary Program of Cultivating Seniors Service Talent in Community ]	B		0529			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 可修			0			吳淑禎		一 6-7 和平 無可用教室	輔導原理與實務（教） </br>[ 學分學程：社區高齡者服務人才培力學分學程 ]						0		選				50	**除上課時間之外，每週另安排1小時臨近中學進行義務輔導，適合想要強化臨床教學經驗且時間許可者。1.外加義務輔導10-12週，每週1次，每次1節課。2.不開放授權碼選課。3.第1週請務必出席參與義務輔導媒合說明，不接受第1、2週未到同學加選。	2		ZU98
	EU						10	0.20		師培學院		00UE008			0		2.0				115	半			Principle and Practice of Guidance </br>[ Program: The Inter-disciplinary Program of Cultivating Seniors Service Talent in Community ]	C		0530			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 可修			0			未定		三 9-10 和平 無可用教室	輔導原理與實務（教） </br>[ 學分學程：社區高齡者服務人才培力學分學程 ]						0		選				50		2		ZU98
	EU						10	0.20		師培學院		00UE008			0		2.0				115	半			Principle and Practice of Guidance </br>[ Program: The Inter-disciplinary Program of Cultivating Seniors Service Talent in Community ]	D		0531			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 可修			0			未定		三 A-B 和平 無可用教室	輔導原理與實務（教） </br>[ 學分學程：社區高齡者服務人才培力學分學程 ]						0		選				50		2		ZU98
	EU						10	0.20		師培學院		00UE008			0		2.0				115	半			Principle and Practice of Guidance </br>[ Program: The Inter-disciplinary Program of Cultivating Seniors Service Talent in Community ]	E		0532			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 可修			0			吳淑禎		四 3-4 公館 無可用教室	輔導原理與實務（教） </br>[ 學分學程：社區高齡者服務人才培力學分學程 ]						0		選				50		2		ZU98
	EU						10	0.20		師培學院		00UE036			0		2.0				115	半			History of Education </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]			0533			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 國小教育學程生 國小不佔名額生 可修			0			劉蔚之		四 3-4 和平 無可用教室	教育史（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE037			0		2.0				115	半			Studies of Contemporary Educational Thoughts </br>[ Program: The Inter-disciplinary Program of PASSION Quality Education in Rural Schools ]			0534			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 國小教育學程生 國小不佔名額生 可修			0			林秀珍		一 6-7 和平 無可用教室	現代教育思潮（教） </br>[ 學分學程：PASSION偏鄉優質教育學分學程 ]						0		選				50		2		ZU79
	EU						10	0.20		師培學院		00UE037			0		2.0				115	半			Studies of Contemporary Educational Thoughts </br>[ Program: The Inter-disciplinary Program of PASSION Quality Education in Rural Schools ]	B		0535			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 國小教育學程生 國小不佔名額生 可修			0			林秀珍		二 6-7 和平 無可用教室	現代教育思潮（教） </br>[ 學分學程：PASSION偏鄉優質教育學分學程 ]						0		選				50		2		ZU79
	EU						10	0.20		師培學院		00UE059			0		3.0				115	半			Introduction to Special Education </br>[ Program: The Specialization Program of Learning Experience Design (LXD) The Specialization Program of Communication Disorders Education ]	A		0536			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 國小教育學程生 國小不佔名額生 可修			0			未定		四 7-9 和平 無可用教室	特殊教育導論（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 溝通障礙教育領域專業學分學程 ]						0		選				50		2		ZU6H/ZU8V
	EU						10	0.20		師培學院		00UE059			0		3.0				115	半			Introduction to Special Education </br>[ Program: The Specialization Program of Learning Experience Design (LXD) The Specialization Program of Communication Disorders Education ]	B		0537			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 國小教育學程生 國小不佔名額生 可修			0			未定		四 10-B 和平 無可用教室	特殊教育導論（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 溝通障礙教育領域專業學分學程 ]						0		選				50		2		ZU6H/ZU8V
	EU						5	0.10		師培學院		00UE059			0		3.0				115	半			Introduction to Special Education </br>[ Program: The Specialization Program of Learning Experience Design (LXD) The Specialization Program of Communication Disorders Education ]	C		0538			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 國小教育學程生 國小不佔名額生 可修			0			趙本強		一 2-4 和平 特113	特殊教育導論（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 溝通障礙教育領域專業學分學程 ]						0		選				50		2		ZU6H/ZU8V
	EU						10	0.20		師培學院		00UE059			0		3.0				115	半			Introduction to Special Education </br>[ Program: The Specialization Program of Learning Experience Design (LXD) The Specialization Program of Communication Disorders Education ]	D		0539			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 國小教育學程生 國小不佔名額生 可修			0			未定		二 6-8 和平 特113	特殊教育導論（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 溝通障礙教育領域專業學分學程 ]						0		選				50	授課教師：林淑莉	2		ZU6H/ZU8V
	EU						10	0.20		師培學院		00UE059			0		3.0				115	半			Introduction to Special Education </br>[ Program: The Specialization Program of Learning Experience Design (LXD) The Specialization Program of Communication Disorders Education ]	E		0540			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 國小教育學程生 國小不佔名額生 可修			0			未定		三 A-C 和平 無可用教室	特殊教育導論（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 溝通障礙教育領域專業學分學程 ]						0		選				50		2		ZU6H/ZU8V
	EU						5	0.10		師培學院		00UE073			0		2.0				115	半			Introduction to Education for the Gifted			0541			0	N		是			◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 國小教育學程生 國小不佔名額生 可修			0			陳偉仁		四 3-4 和平 特115	資優教育概論（教）						0		選				50		2		
	EU						10	0.20		師培學院		00UE074			0		2.0				115	半			Learning Assessment	A		0542			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			未定		三 6-7 和平 無可用教室	學習評量（教）						0		選				50		2		
	EU						10	0.20		師培學院		00UE074			0		2.0				115	半			Learning Assessment	B		0543			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			王力億		五 6-7 和平 無可用教室	學習評量（教）						0		選				50		2		
	EU						10	0.20		師培學院		00UE074			0		2.0				115	半			Learning Assessment	C		0544			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 國小教育學程生 國小不佔名額生 可修			0			陳柏熹		一 3-4 和平 無可用教室	學習評量（教）						0		選				50		2		
	EU						10	0.20		師培學院		00UE075			0		2.0				115	半			Curriculum Development and Design </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	A		0545			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 可修			0			未定		二 A-B 和平 無可用教室	課程發展與設計（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE075			0		2.0				115	半			Curriculum Development and Design </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	B		0546			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 可修			0			未定		三 A-B 和平 無可用教室	課程發展與設計（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
	EU						10	0.20		師培學院		00UE075			0		2.0				115	半			Curriculum Development and Design </br>[ Program: The Specialization Program of Learning Experience Design (LXD) ]	C		0547			0	N					◎限 一階生 二階生 教育學程生 不佔名額生 登記修習生 資優教育學程生 可修			0			未定		一 B-C 和平 無可用教室	課程發展與設計（教） </br>[ 學分學程：學習體驗設計(LXD) 專業學分學程 ]						0		選				50		2		ZU6H
